         1187194 function calls (1168088 primitive calls) in 7.779 CPU seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 utils.py:97(_Deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:979(SafeEval)
        1    0.000    0.000    0.000    0.000 version.py:228(LooseVersion)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
        1    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 version.py:32(Version)
        1    0.000    0.000    0.001    0.001 version.py:63(StrictVersion)
        1    0.000    0.000    0.000    0.000 warnings.py:14(warnpy3k)
        1    0.000    0.000    0.000    0.000 warnings.py:45(filterwarnings)
        1    0.000    0.000    0.000    0.000 warnings.py:74(simplefilter)
     9049    0.014    0.000    0.014    0.000 weakref.py:243(__init__)
     3343    0.004    0.000    0.004    0.000 weakref.py:245(remove)
     3623    0.005    0.000    0.005    0.000 weakref.py:261(__setitem__)
       11    0.000    0.000    0.000    0.000 weakref.py:293(__contains__)
      181    0.000    0.000    0.000    0.000 weakref.py:350(keys)
        2    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.001    0.001    0.003    0.003 widgets.py:10(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1080(HorizontalSpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:1087(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:1349(Lasso)
        1    0.000    0.000    0.000    0.000 widgets.py:181(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:19(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:29(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:353(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:481(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:58(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:601(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:68(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:736(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:822(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:897(SpanSelector)
        8    0.000    0.000    0.000    0.000 windowing.py:16(GetForegroundWindow)
        8    0.000    0.000    0.000    0.000 windowing.py:18(SetForegroundWindow)
        1    0.000    0.000    0.000    0.000 windowing.py:21(FocusManager)
        8    0.000    0.000    0.000    0.000 windowing.py:22(__init__)
        8    0.000    0.000    0.000    0.000 windowing.py:25(__del__)
        1    0.000    0.000    0.000    0.000 windowing.py:8(<module>)
        1    0.000    0.000    0.000    0.000 xmlreader.py:11(XMLReader)
        1    0.000    0.000    0.000    0.000 xmlreader.py:163(Locator)
        1    0.000    0.000    0.000    0.000 xmlreader.py:187(InputSource)
        1    0.001    0.001    0.001    0.001 xmlreader.py:2(<module>)
        1    0.000    0.000    0.000    0.000 xmlreader.py:276(AttributesImpl)
        1    0.000    0.000    0.000    0.000 xmlreader.py:341(AttributesNSImpl)
        1    0.000    0.000    0.000    0.000 xmlreader.py:91(IncrementalParser)
      2/1    0.001    0.001    0.022    0.022 {__import__}
        1    0.000    0.000    0.000    0.000 {_codecs.mbcs_decode}
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        1    0.000    0.000    0.000    0.000 {_ctypes.LoadLibrary}
        2    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       46    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
       57    0.000    0.000    0.000    0.000 {_sre.compile}
       55    0.000    0.000    0.000    0.000 {_sre.getlower}
       18    0.000    0.000    0.000    0.000 {_struct.calcsize}
       24    0.000    0.000    0.000    0.000 {_tkinter._flatten}
        1    0.060    0.060    0.060    0.060 {_tkinter.create}
        1    0.000    0.000    0.000    0.000 {_winreg.ConnectRegistry}
        1    0.000    0.000    0.000    0.000 {_winreg.OpenKey}
    21621    0.068    0.000    0.068    0.000 {abs}
       51    0.000    0.000    0.000    0.000 {all}
        2    0.000    0.000    0.000    0.000 {binascii.hexlify}
        1    0.000    0.000    0.000    0.000 {built-in method FT2Font}
        1    0.000    0.000    0.000    0.000 {built-in method RendererAgg}
      717    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x1E1E7458}
    26697    0.040    0.000    0.040    0.000 {built-in method affine_transform}
  263/254    2.034    0.008    2.062    0.008 {built-in method call}
     1442    0.005    0.000    0.005    0.000 {built-in method clear}
       26    0.000    0.000    0.000    0.000 {built-in method createcommand}
        1    0.000    0.000    0.000    0.000 {built-in method deletecommand}
     1414    0.038    0.000    0.038    0.000 {built-in method draw_glyphs_to_bitmap}
     2525    0.174    0.000    0.183    0.000 {built-in method draw_markers}
      607    0.080    0.000    0.094    0.000 {built-in method draw_path}
     1414    0.160    0.000    0.162    0.000 {built-in method draw_text_image}
      175    0.000    0.000    0.000    0.000 {built-in method end}
       28    0.000    0.000    0.000    0.000 {built-in method get_descent}
     1414    0.001    0.000    0.001    0.000 {built-in method get_image}
       28    0.000    0.000    0.000    0.000 {built-in method get_width_height}
        2    0.000    0.000    0.000    0.000 {built-in method getboolean}
        2    0.000    0.000    0.000    0.000 {built-in method getvar}
        1    0.000    0.000    0.000    0.000 {built-in method globalsetvar}
     1139    0.000    0.000    0.000    0.000 {built-in method group}
        1    0.000    0.000    0.000    0.000 {built-in method interpaddr}
      179    0.000    0.000    0.000    0.000 {built-in method match}
      384    0.003    0.000    0.003    0.000 {built-in method search}
     1442    0.004    0.000    0.004    0.000 {built-in method set_size}
     1442    0.122    0.000    0.122    0.000 {built-in method set_text}
        1    0.000    0.000    0.000    0.000 {built-in method split}
      163    0.000    0.000    0.000    0.000 {built-in method start}
      130    0.007    0.000    0.008    0.000 {built-in method sub}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.020    0.020    0.021    0.021 {cPickle.load}
     1669    0.000    0.000    0.000    0.000 {callable}
     1481    0.000    0.000    0.000    0.000 {chr}
      135    0.000    0.000    0.000    0.000 {cmp}
       24    0.002    0.000    0.002    0.000 {dir}
      619    0.001    0.000    0.001    0.000 {divmod}
        1    0.001    0.001    7.782    7.782 {execfile}
        1    0.000    0.000    0.000    0.000 {filter}
        2    0.000    0.000    0.000    0.000 {function seed at 0x02C96BB0}
    19542    0.006    0.000    0.006    0.000 {getattr}
       86    0.000    0.000    0.000    0.000 {globals}
     5646    0.003    0.000    0.003    0.000 {hasattr}
8230/4160    0.008    0.000    0.126    0.000 {hash}
     2906    0.001    0.000    0.001    0.000 {id}
    89690    0.035    0.000    0.035    0.000 {isinstance}
    52/43    0.000    0.000    0.000    0.000 {issubclass}
     1014    0.001    0.000    0.001    0.000 {iter}
69409/66333    0.013    0.000    0.015    0.000 {len}
       15    0.000    0.000    0.000    0.000 {locals}
       29    0.000    0.000    0.017    0.001 {map}
        1    0.000    0.000    0.000    0.000 {math.exp}
      606    0.000    0.000    0.000    0.000 {math.floor}
      812    0.001    0.000    0.001    0.000 {math.log10}
        4    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 {math.sqrt}
        1    0.000    0.000    0.000    0.000 {matplotlib.backends._tkagg.tkinit}
     4363    0.003    0.000    0.003    0.000 {max}
        2    0.000    0.000    0.000    0.000 {method 'Close' of 'PyHKEY' objects}
       51    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       40    0.000    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
        9    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        9    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        2    0.000    0.000    0.000    0.000 {method 'accumulate' of 'numpy.ufunc' objects}
        6    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
      111    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
     8718    0.067    0.000    0.067    0.000 {method 'all' of 'numpy.ndarray' objects}
    20101    0.216    0.000    0.216    0.000 {method 'any' of 'numpy.ndarray' objects}
    13159    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        4    0.001    0.000    0.001    0.000 {method 'close' of 'file' objects}
       15    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
     4674    0.008    0.000    0.008    0.000 {method 'copy' of 'numpy.ndarray' objects}
     2856    0.003    0.000    0.003    0.000 {method 'count' of 'unicode' objects}
        1    0.000    0.000    0.001    0.001 {method 'decode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'encode' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
     1267    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
      142    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      311    0.002    0.000    0.002    0.000 {method 'flatten' of 'numpy.ndarray' objects}
      191    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
    10721    0.003    0.000    0.003    0.000 {method 'get' of 'dict' objects}
       11    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
        4    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       12    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
        5    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      341    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
       51    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
     1357    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
       70    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
      101    0.000    0.000    0.000    0.000 {method 'itervalues' of 'dict' objects}
      762    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
     1079    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'keys' of 'dictproxy' objects}
      174    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
    15196    0.003    0.000    0.003    0.000 {method 'lower' of 'str' objects}
        7    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
     3664    0.012    0.000    0.012    0.000 {method 'max' of 'numpy.ndarray' objects}
      404    0.003    0.000    0.003    0.000 {method 'mean' of 'numpy.ndarray' objects}
     3664    0.013    0.000    0.013    0.000 {method 'min' of 'numpy.ndarray' objects}
      394    0.001    0.000    0.001    0.000 {method 'mro' of 'type' objects}
       14    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      364    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'randint' of 'mtrand.RandomState' objects}
       18    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
     2736    0.003    0.000    0.003    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
      102    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
     2028    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
     1428    0.002    0.000    0.002    0.000 {method 'replace' of 'unicode' objects}
     5692    0.008    0.000    0.008    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       13    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
     1414    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
       90    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
      733    0.002    0.000    0.002    0.000 {method 'sort' of 'list' objects}
     1869    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
       14    0.000    0.000    0.000    0.000 {method 'split' of 'unicode' objects}
     7514    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
      809    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
      116    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      267    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       48    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 {method 'write' of 'file' objects}
     4988    0.003    0.000    0.003    0.000 {min}
        4    0.000    0.000    0.000    0.000 {nt._getfullpathname}
        3    0.000    0.000    0.000    0.000 {nt.fdopen}
        2    0.000    0.000    0.000    0.000 {nt.getcwd}
        2    0.000    0.000    0.000    0.000 {nt.listdir}
        3    0.001    0.000    0.001    0.000 {nt.open}
        4    0.000    0.000    0.000    0.000 {nt.putenv}
       36    0.002    0.000    0.002    0.000 {nt.stat}
        2    0.000    0.000    0.000    0.000 {nt.urandom}
     2963    0.012    0.000    0.012    0.000 {numpy.core._dotblas.dot}
      213    0.001    0.000    0.001    0.000 {numpy.core.multiarray.arange}
    21657    0.224    0.000    0.224    0.000 {numpy.core.multiarray.array}
    10650    0.075    0.000    0.075    0.000 {numpy.core.multiarray.concatenate}
      602    0.001    0.000    0.001    0.000 {numpy.core.multiarray.empty}
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_string_function}
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_typeDict}
      277    0.000    0.000    0.000    0.000 {numpy.core.multiarray.zeros}
        1    0.000    0.000    0.000    0.000 {numpy.core.umath.seterrobj}
      259    0.000    0.000    0.000    0.000 {numpy.lib._compiled_base.add_docstring}
        1    0.000    0.000    0.000    0.000 {open}
     1127    0.000    0.000    0.000    0.000 {ord}
      327    0.001    0.000    0.001    0.000 {range}
      143    0.000    0.000    0.000    0.000 {repr}
       77    0.000    0.000    0.000    0.000 {setattr}
        6    0.000    0.000    0.000    0.000 {sorted}
       29    0.000    0.000    0.000    0.000 {sys._getframe}
        6    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 {thread.get_ident}
        1    0.000    0.000    0.000    0.000 {time.localtime}
      105    0.000    0.000    0.000    0.000 {unichr}
      604    0.001    0.000    0.001    0.000 {zip}


